date,agent_id,program,channel,shift,work_mode,status
2026-07-19,A1317,RetailVoice,voice,13:30-22:30,Office,Working
2026-07-19,A1320,RetailVoice,voice,22:00-07:00,Office,Working
2026-07-19,A1323,RetailVoice,voice,13:30-22:30,WFH,Working
2026-07-19,A1325,RetailVoice,voice,13:30-22:30,Office,Working
2026-07-19,A1326,RetailVoice,voice,14:00-23:00,WFH,Working
2026-07-19,A1327,RetailVoice,voice,13:30-22:30,WFH,Working
2026-07-19,A1328,RetailVoice,voice,13:30-22:30,Office,Working
2026-07-19,A1333,RetailVoice,voice,22:00-07:00,Office,Leave
2026-07-19,A1335,RetailVoice,voice,13:30-22:30,Office,Working
2026-07-19,A1336,RetailVoice,voice,06:00-15:00,Office,Working
2026-07-19,A1337,RetailVoice,voice,14:00-23:00,Office,Working
2026-07-19,A1338,RetailVoice,voice,06:00-15:00,Office,Working
2026-07-19,A1339,RetailVoice,voice,22:00-07:00,WFH,Working
2026-07-19,A1340,RetailVoice,voice,06:00-15:00,Office,Working
2026-07-19,A1341,RetailVoice,voice,22:00-07:00,Office,Working
2026-07-19,A1342,RetailVoice,voice,14:00-23:00,Office,Working
2026-07-19,A1343,RetailVoice,voice,13:30-22:30,Office,Working
2026-07-19,A1345,RetailVoice,voice,14:00-23:00,Office,Working
2026-07-19,A1346,RetailVoice,voice,22:00-07:00,Office,Working
2026-07-19,A1348,RetailVoice,voice,13:30-22:30,Office,Working
2026-07-19,A1349,RetailVoice,voice,06:00-15:00,Office,Working
2026-07-19,A1351,RetailVoice,voice,06:00-15:00,WFH,Working
2026-07-19,A1353,RetailVoice,voice,13:30-22:30,Office,Working
2026-07-19,A1354,RetailVoice,voice,13:30-22:30,Office,Working
2026-07-19,A1356,RetailVoice,voice,14:00-23:00,WFH,Working
2026-07-19,A1358,RetailVoice,voice,13:30-22:30,Office,Training
2026-07-19,A1359,RetailVoice,voice,13:30-22:30,Office,Leave
2026-07-19,A1360,RetailVoice,voice,22:00-07:00,WFH,Working
2026-07-19,A1361,RetailVoice,voice,06:00-15:00,Office,Working
2026-07-19,A1362,RetailVoice,voice,06:00-15:00,WFH,Working
2026-07-19,A1363,RetailVoice,voice,06:00-15:00,Office,Working
2026-07-19,A1364,RetailVoice,voice,13:30-22:30,Office,Working
2026-07-19,A1365,RetailVoice,voice,09:00-18:00,WFH,Working
2026-07-19,A1366,RetailVoice,voice,14:00-23:00,Office,Training
2026-07-19,A1368,RetailVoice,voice,09:00-18:00,Office,Working
2026-07-19,A1369,RetailVoice,voice,22:00-07:00,Office,Working
2026-07-19,A1370,RetailVoice,voice,14:00-23:00,Office,Working
2026-07-19,A1374,RetailVoice,voice,06:00-15:00,Office,Working
2026-07-19,A1375,RetailVoice,voice,06:00-15:00,Office,Working
2026-07-19,A1376,RetailVoice,voice,22:00-07:00,Office,Working
2026-07-19,A1377,RetailVoice,voice,09:00-18:00,Office,Working
2026-07-19,A1378,RetailVoice,voice,09:00-18:00,Office,Working
2026-07-19,A1380,RetailVoice,voice,13:30-22:30,Office,Working
2026-07-19,A1381,RetailVoice,voice,22:00-07:00,Office,Working
2026-07-19,A1382,RetailVoice,voice,14:00-23:00,Office,Working
2026-07-19,A1383,RetailVoice,voice,13:30-22:30,Office,Working
2026-07-19,A1384,RetailVoice,voice,09:00-18:00,Office,Working
2026-07-19,A1385,RetailVoice,voice,22:00-07:00,Office,Training
2026-07-19,A1386,RetailVoice,voice,14:00-23:00,Office,Working
2026-07-19,A1388,RetailVoice,voice,06:00-15:00,Office,Working
2026-07-19,A1389,RetailVoice,voice,22:00-07:00,Office,Working
2026-07-19,A1390,RetailVoice,voice,13:30-22:30,Office,Leave
2026-07-19,A1391,RetailVoice,voice,06:00-15:00,Office,Working
2026-07-19,A1392,RetailVoice,voice,13:30-22:30,Office,Working
2026-07-19,A1393,RetailVoice,voice,13:30-22:30,Office,Working
2026-07-19,A1394,RetailVoice,voice,06:00-15:00,WFH,Leave
2026-07-19,A1395,RetailVoice,voice,13:30-22:30,Office,Working
2026-07-19,A1396,RetailVoice,voice,14:00-23:00,Office,Working
2026-07-19,A1397,RetailVoice,voice,09:00-18:00,Office,Working
2026-07-19,A1398,RetailVoice,voice,13:30-22:30,Office,Working
2026-07-19,A1399,RetailVoice,voice,09:00-18:00,Office,Working
2026-07-19,A1400,RetailVoice,voice,09:00-18:00,Office,Training
2026-07-19,A1402,RetailVoice,voice,14:00-23:00,WFH,Leave
2026-07-19,A1403,RetailVoice,voice,06:00-15:00,WFH,Working
2026-07-19,A1404,RetailVoice,voice,22:00-07:00,WFH,Working
2026-07-19,A1405,RetailVoice,voice,22:00-07:00,Office,Working
2026-07-19,A1406,RetailVoice,voice,09:00-18:00,Office,Working
2026-07-19,A1407,RetailVoice,voice,14:00-23:00,Office,Working
2026-07-19,A1408,RetailVoice,voice,06:00-15:00,Office,Working
2026-07-19,A1409,RetailVoice,voice,22:00-07:00,Office,Working
2026-07-19,A1410,RetailVoice,voice,13:30-22:30,Office,Working
2026-07-19,A1411,RetailVoice,voice,13:30-22:30,Office,Working
2026-07-19,A1412,RetailVoice,voice,06:00-15:00,Office,Working
2026-07-19,A1413,RetailVoice,voice,22:00-07:00,Office,Working
2026-07-19,A1417,RetailVoice,voice,14:00-23:00,WFH,Working
2026-07-19,A1418,RetailVoice,voice,06:00-15:00,Office,Working
2026-07-19,A1419,RetailVoice,voice,22:00-07:00,Office,Working
2026-07-06,A1420,TechSupport,voice,07:00-16:00,Office,Working
2026-07-06,A1422,TechSupport,voice,07:00-16:00,WFH,Working
2026-07-06,A1423,TechSupport,voice,07:00-16:00,Office,Working
2026-07-06,A1425,TechSupport,voice,16:00-01:00,WFH,Training
2026-07-06,A1426,TechSupport,voice,07:00-16:00,WFH,Leave
2026-07-06,A1427,TechSupport,voice,07:00-16:00,Office,Working
2026-07-06,A1429,TechSupport,voice,07:00-16:00,WFH,Working
2026-07-06,A1430,TechSupport,voice,07:00-16:00,Office,Leave
2026-07-06,A1433,TechSupport,voice,12:00-21:00,Office,Working
2026-07-06,A1434,TechSupport,voice,23:00-08:00,Office,Working
2026-07-06,A1435,TechSupport,voice,12:00-21:00,Office,Working
2026-07-06,A1437,TechSupport,voice,16:00-01:00,Office,Working
2026-07-06,A1440,TechSupport,voice,16:00-01:00,WFH,Working
2026-07-06,A1441,TechSupport,voice,16:00-01:00,Office,Working
2026-07-06,A1447,TechSupport,voice,16:00-01:00,Office,Working
2026-07-06,A1449,TechSupport,voice,07:00-16:00,Office,Working
2026-07-06,A1450,TechSupport,voice,23:00-08:00,Office,Working
2026-07-06,A1451,TechSupport,voice,12:00-21:00,WFH,Leave
2026-07-06,A1452,TechSupport,voice,07:00-16:00,Office,Leave
2026-07-06,A1454,TechSupport,voice,07:00-16:00,Office,Working
2026-07-06,A1455,TechSupport,voice,12:00-21:00,Office,Working
2026-07-06,A1456,TechSupport,voice,12:00-21:00,Office,Working
2026-07-06,A1462,TechSupport,voice,23:00-08:00,WFH,Working
2026-07-06,A1463,TechSupport,voice,23:00-08:00,Office,Working
2026-07-06,A1465,TechSupport,voice,23:00-08:00,Office,Working
2026-07-06,A1467,TechSupport,voice,07:00-16:00,Office,Working
2026-07-06,A1468,TechSupport,voice,07:00-16:00,WFH,Working
2026-07-06,A1469,TechSupport,voice,16:00-01:00,WFH,Working
2026-07-06,A1470,TechSupport,voice,07:00-16:00,Office,Working
2026-07-06,A1471,TechSupport,voice,12:00-21:00,Office,Working
2026-07-06,A1473,TechSupport,voice,12:00-21:00,Office,Working
2026-07-06,A1474,TechSupport,voice,07:00-16:00,Office,Working
2026-07-06,A1475,TechSupport,voice,23:00-08:00,Office,Working
2026-07-06,A1476,TechSupport,voice,12:00-21:00,WFH,Leave
2026-07-06,A1477,TechSupport,voice,07:00-16:00,Office,Working
2026-07-06,A1478,TechSupport,voice,12:00-21:00,Office,Working
2026-07-06,A1481,TechSupport,voice,12:00-21:00,WFH,Working
2026-07-06,A1482,TechSupport,voice,07:00-16:00,Office,Working
2026-07-06,A1483,TechSupport,voice,23:00-08:00,Office,Working
2026-07-06,A1485,TechSupport,voice,07:00-16:00,Office,Working
2026-07-06,A1486,TechSupport,voice,16:00-01:00,Office,Working
2026-07-06,A1488,TechSupport,voice,16:00-01:00,WFH,Working
2026-07-06,A1489,TechSupport,voice,12:00-21:00,WFH,Working
2026-07-06,A1490,TechSupport,voice,12:00-21:00,Office,Working
2026-07-06,A1491,TechSupport,voice,12:00-21:00,Office,Working
2026-07-06,A1492,TechSupport,voice,07:00-16:00,Office,Working
2026-07-06,A1493,TechSupport,voice,07:00-16:00,Office,Training
2026-07-06,A1494,TechSupport,voice,23:00-08:00,Office,Working
2026-07-06,A1495,TechSupport,voice,16:00-01:00,WFH,Working
2026-07-06,A1496,TechSupport,voice,12:00-21:00,WFH,Working
2026-07-06,A1497,TechSupport,voice,07:00-16:00,Office,Working
2026-07-06,A1498,TechSupport,voice,16:00-01:00,Office,Working
2026-07-06,A1499,TechSupport,voice,07:00-16:00,WFH,Working
2026-07-06,A1500,TechSupport,voice,07:00-16:00,WFH,Working
2026-07-06,A1502,TechSupport,voice,16:00-01:00,WFH,Working
2026-07-06,A1503,TechSupport,voice,16:00-01:00,Office,Working
2026-07-06,A1505,TechSupport,voice,07:00-16:00,Office,Working
2026-07-06,A1506,TechSupport,voice,16:00-01:00,Office,Working
2026-07-06,A1507,TechSupport,voice,12:00-21:00,WFH,Working
2026-07-06,A1508,TechSupport,voice,16:00-01:00,WFH,Working
2026-07-06,A1509,TechSupport,voice,07:00-16:00,Office,Working
2026-07-06,A1511,TechSupport,voice,23:00-08:00,Office,Working
2026-07-06,A1514,TechSupport,voice,16:00-01:00,Office,Working
2026-07-06,A1515,TechSupport,voice,12:00-21:00,WFH,Working
2026-07-06,A1517,TechSupport,voice,12:00-21:00,WFH,Working
2026-07-06,A1519,TechSupport,voice,12:00-21:00,Office,Working
2026-07-06,A1520,TechSupport,voice,23:00-08:00,Office,Working
2026-07-06,A1522,TechSupport,voice,12:00-21:00,Office,Working
2026-07-06,A1523,TechSupport,voice,07:00-16:00,Office,Working
2026-07-06,A1524,TechSupport,voice,16:00-01:00,WFH,Working
2026-07-06,A1526,TechSupport,voice,12:00-21:00,WFH,Working
2026-07-06,A1527,TechSupport,voice,07:00-16:00,Office,Training
2026-07-06,A1528,TechSupport,voice,12:00-21:00,Office,Working
2026-07-06,A1531,TechSupport,voice,07:00-16:00,WFH,Working
2026-07-06,A1532,TechSupport,voice,23:00-08:00,Office,Working
2026-07-06,A1533,TechSupport,voice,07:00-16:00,Office,Working
2026-07-06,A1534,TechSupport,voice,12:00-21:00,Office,Working
2026-07-06,A1535,TechSupport,voice,12:00-21:00,Office,Working
2026-07-06,A1536,TechSupport,voice,12:00-21:00,WFH,Working
2026-07-06,A1537,TechSupport,voice,16:00-01:00,WFH,Working
2026-07-06,A1538,TechSupport,voice,07:00-16:00,Office,Working
2026-07-06,A1539,TechSupport,voice,12:00-21:00,Office,Working
2026-07-06,A1540,TechSupport,voice,16:00-01:00,Office,Working
2026-07-06,A1541,TechSupport,voice,12:00-21:00,Office,Working
2026-07-06,A1544,TechSupport,voice,07:00-16:00,Office,Working
2026-07-06,A1545,TechSupport,voice,12:00-21:00,Office,Working
2026-07-06,A1547,TechSupport,voice,07:00-16:00,Office,Working
2026-07-06,A1548,TechSupport,voice,12:00-21:00,Office,Working
2026-07-06,A1551,TechSupport,voice,07:00-16:00,WFH,Working
2026-07-06,A1552,TechSupport,voice,07:00-16:00,Office,Working
2026-07-06,A1553,TechSupport,voice,23:00-08:00,Office,Training
2026-07-06,A1554,TechSupport,voice,23:00-08:00,Office,Working
2026-07-06,A1555,TechSupport,voice,07:00-16:00,WFH,Working
2026-07-06,A1556,TechSupport,voice,16:00-01:00,Office,Working
2026-07-06,A1557,TechSupport,voice,12:00-21:00,Office,Leave
2026-07-06,A1558,TechSupport,voice,16:00-01:00,Office,Working
2026-07-06,A1559,TechSupport,voice,12:00-21:00,WFH,Working
2026-07-06,A1561,TechSupport,voice,07:00-16:00,Office,Working
2026-07-06,A1562,TechSupport,voice,12:00-21:00,Office,Working
2026-07-06,A1563,TechSupport,voice,23:00-08:00,WFH,Working
2026-07-06,A1564,TechSupport,voice,07:00-16:00,Office,Working
2026-07-06,A1567,TechSupport,voice,16:00-01:00,Office,Working
2026-07-06,A1570,TechSupport,voice,16:00-01:00,WFH,Working
2026-07-06,A1573,TechSupport,voice,16:00-01:00,WFH,Working
2026-07-06,A1574,TechSupport,voice,23:00-08:00,WFH,Working
2026-07-06,A1575,TechSupport,voice,07:00-16:00,Office,Working
2026-07-06,A1576,TechSupport,voice,07:00-16:00,Office,Working
2026-07-06,A1579,TechSupport,voice,07:00-16:00,Office,Leave
2026-07-06,A1580,TechSupport,voice,23:00-08:00,Office,Working
2026-07-06,A1581,TechSupport,voice,12:00-21:00,Office,Working
2026-07-06,A1583,TechSupport,voice,07:00-16:00,Office,Working
2026-07-06,A1584,TechSupport,voice,07:00-16:00,Office,Working
2026-07-06,A1585,TechSupport,voice,16:00-01:00,WFH,Training
2026-07-06,A1586,TechSupport,voice,12:00-21:00,Office,Working
2026-07-06,A1587,TechSupport,voice,07:00-16:00,Office,Working
2026-07-06,A1589,TechSupport,voice,07:00-16:00,Office,Working
2026-07-06,A1590,TechSupport,voice,07:00-16:00,Office,Working
2026-07-06,A1591,TechSupport,voice,07:00-16:00,Office,Working
2026-07-06,A1592,TechSupport,voice,12:00-21:00,Office,Working
2026-07-06,A1593,TechSupport,voice,07:00-16:00,Office,Working
2026-07-06,A1595,TechSupport,voice,12:00-21:00,Office,Working
2026-07-06,A1596,TechSupport,voice,12:00-21:00,Office,Working
2026-07-06,A1598,TechSupport,voice,07:00-16:00,Office,Working
2026-07-06,A1600,TechSupport,voice,12:00-21:00,Office,Working
2026-07-06,A1602,TechSupport,voice,07:00-16:00,WFH,Working
2026-07-06,A1603,TechSupport,voice,16:00-01:00,WFH,Working
2026-07-06,A1604,TechSupport,voice,16:00-01:00,Office,Training
2026-07-06,A1605,TechSupport,voice,07:00-16:00,Office,Working
2026-07-06,A1606,TechSupport,voice,07:00-16:00,WFH,Working
2026-07-06,A1607,TechSupport,voice,07:00-16:00,Office,Working
2026-07-06,A1608,TechSupport,voice,07:00-16:00,Office,Working
2026-07-06,A1609,TechSupport,voice,12:00-21:00,Office,Working
2026-07-06,A1612,TechSupport,voice,12:00-21:00,Office,Working
2026-07-06,A1613,TechSupport,voice,16:00-01:00,Office,Working
2026-07-06,A1614,TechSupport,voice,16:00-01:00,Office,Working
2026-07-06,A1615,TechSupport,voice,12:00-21:00,Office,Working
2026-07-06,A1617,TechSupport,voice,23:00-08:00,Office,Working
2026-07-06,A1618,TechSupport,voice,12:00-21:00,Office,Working
2026-07-06,A1620,TechSupport,voice,12:00-21:00,Office,Working
2026-07-06,A1622,TechSupport,voice,12:00-21:00,Office,Working
2026-07-06,A1623,TechSupport,voice,12:00-21:00,Office,Working
2026-07-06,A1624,TechSupport,voice,12:00-21:00,WFH,Working
2026-07-06,A1625,TechSupport,voice,16:00-01:00,WFH,Working
2026-07-06,A1626,TechSupport,voice,07:00-16:00,WFH,Leave
2026-07-06,A1627,TechSupport,voice,12:00-21:00,Office,Working
2026-07-06,A1628,TechSupport,voice,12:00-21:00,WFH,Working
2026-07-06,A1629,TechSupport,voice,16:00-01:00,Office,Working
2026-07-06,A1632,TechSupport,voice,16:00-01:00,Office,Working
2026-07-06,A1634,TechSupport,voice,16:00-01:00,Office,Working
2026-07-06,A1635,TechSupport,voice,12:00-21:00,WFH,Working
2026-07-06,A1638,TechSupport,voice,23:00-08:00,Office,Working
2026-07-06,A1640,TechSupport,voice,12:00-21:00,WFH,Working
2026-07-06,A1641,TechSupport,voice,16:00-01:00,Office,Working
2026-07-06,A1645,TechSupport,voice,07:00-16:00,WFH,Working
2026-07-06,A1646,TechSupport,voice,07:00-16:00,Office,Working
2026-07-06,A1647,TechSupport,voice,07:00-16:00,Office,Working
2026-07-06,A1648,TechSupport,voice,07:00-16:00,Office,Working
2026-07-06,A1650,TechSupport,voice,07:00-16:00,Office,Working
2026-07-06,A1651,TechSupport,voice,12:00-21:00,Office,Leave
2026-07-06,A1652,TechSupport,voice,07:00-16:00,Office,Working
2026-07-06,A1653,TechSupport,voice,07:00-16:00,Office,Working
2026-07-06,A1654,TechSupport,voice,16:00-01:00,Office,Working
2026-07-06,A1656,TechSupport,voice,12:00-21:00,WFH,Working
2026-07-06,A1657,TechSupport,voice,16:00-01:00,Office,Working
2026-07-06,A1658,TechSupport,voice,23:00-08:00,WFH,Working
2026-07-06,A1659,TechSupport,voice,12:00-21:00,Office,Working
2026-07-06,A1660,TechSupport,voice,07:00-16:00,Office,Working
2026-07-06,A1663,TechSupport,voice,16:00-01:00,Office,Working
2026-07-06,A1664,TechSupport,voice,16:00-01:00,Office,Working
2026-07-06,A1665,TechSupport,voice,16:00-01:00,Office,Working
2026-07-06,A1666,TechSupport,voice,07:00-16:00,WFH,Leave
2026-07-06,A1667,TechSupport,voice,12:00-21:00,Office,Leave
2026-07-06,A1668,TechSupport,voice,16:00-01:00,Office,Working
2026-07-06,A1669,TechSupport,voice,23:00-08:00,Office,Leave
2026-07-06,A1672,TechSupport,voice,07:00-16:00,Office,Working
2026-07-06,A1673,TechSupport,voice,23:00-08:00,WFH,Working
2026-07-06,A1674,TechSupport,voice,07:00-16:00,Office,Working
2026-07-06,A1675,TechSupport,voice,16:00-01:00,Office,Working
2026-07-06,A1676,TechSupport,voice,07:00-16:00,Office,Leave
2026-07-06,A1677,TechSupport,voice,16:00-01:00,Office,Leave
2026-07-06,A1678,TechSupport,voice,16:00-01:00,Office,Working
2026-07-06,A1679,TechSupport,voice,12:00-21:00,WFH,Working
2026-07-06,A1680,TechSupport,voice,23:00-08:00,Office,Working
2026-07-06,A1682,TechSupport,voice,23:00-08:00,WFH,Training
2026-07-06,A1683,TechSupport,voice,12:00-21:00,Office,Working
2026-07-06,A1684,TechSupport,voice,16:00-01:00,Office,Working
2026-07-06,A1686,TechSupport,voice,12:00-21:00,Office,Working
2026-07-06,A1689,TechSupport,voice,07:00-16:00,Office,Working
2026-07-06,A1691,TechSupport,voice,07:00-16:00,WFH,Working
2026-07-06,A1693,TechSupport,voice,07:00-16:00,Office,Working
2026-07-06,A1696,TechSupport,voice,12:00-21:00,WFH,Working
2026-07-06,A1697,TechSupport,voice,07:00-16:00,Office,Working
2026-07-06,A1698,TechSupport,voice,16:00-01:00,Office,Working
2026-07-06,A1699,TechSupport,voice,23:00-08:00,WFH,Working
2026-07-06,A1701,TechSupport,voice,23:00-08:00,WFH,Working
2026-07-06,A1703,TechSupport,voice,12:00-21:00,Office,Working
2026-07-06,A1705,TechSupport,voice,23:00-08:00,Office,Working
2026-07-06,A1708,TechSupport,voice,16:00-01:00,Office,Working
2026-07-06,A1709,TechSupport,voice,16:00-01:00,WFH,Working
2026-07-06,A1710,TechSupport,voice,23:00-08:00,Office,Working
2026-07-06,A1713,TechSupport,voice,16:00-01:00,WFH,Working
2026-07-06,A1714,TechSupport,voice,16:00-01:00,Office,Working
2026-07-06,A1720,TechSupport,voice,23:00-08:00,Office,Working
2026-07-06,A1721,TechSupport,voice,07:00-16:00,WFH,Training
2026-07-06,A1722,TechSupport,voice,12:00-21:00,Office,Working
2026-07-06,A1723,TechSupport,voice,07:00-16:00,WFH,Working
2026-07-06,A1725,TechSupport,voice,12:00-21:00,Office,Working
2026-07-06,A1727,TechSupport,voice,16:00-01:00,Office,Working
2026-07-06,A1729,TechSupport,voice,07:00-16:00,Office,Working
2026-07-06,A1730,TechSupport,voice,16:00-01:00,WFH,Working
2026-07-06,A1731,TechSupport,voice,07:00-16:00,Office,Working
2026-07-06,A1732,TechSupport,voice,07:00-16:00,Office,Working
2026-07-06,A1733,TechSupport,voice,07:00-16:00,Office,Working
2026-07-06,A1734,TechSupport,voice,12:00-21:00,Office,Working
2026-07-06,A1735,TechSupport,voice,16:00-01:00,Office,Working
2026-07-06,A1736,TechSupport,voice,12:00-21:00,Office,Working
2026-07-06,A1741,TechSupport,voice,12:00-21:00,WFH,Working
2026-07-06,A1744,TechSupport,voice,12:00-21:00,Office,Working
2026-07-06,A1745,TechSupport,voice,12:00-21:00,WFH,Working
2026-07-06,A1748,TechSupport,voice,23:00-08:00,Office,Leave
2026-07-06,A1749,TechSupport,voice,07:00-16:00,WFH,Leave
2026-07-06,A1750,TechSupport,voice,07:00-16:00,WFH,Working
2026-07-06,A1752,TechSupport,voice,12:00-21:00,WFH,Working
2026-07-06,A1756,TechSupport,voice,12:00-21:00,Office,Working
2026-07-06,A1757,TechSupport,voice,07:00-16:00,WFH,Working
2026-07-06,A1758,TechSupport,voice,12:00-21:00,WFH,Working
2026-07-06,A1759,TechSupport,voice,12:00-21:00,Office,Working
2026-07-06,A1763,TechSupport,voice,07:00-16:00,Office,Working
2026-07-06,A1764,TechSupport,voice,16:00-01:00,Office,Working
2026-07-06,A1765,TechSupport,voice,07:00-16:00,Office,Working
2026-07-06,A1766,TechSupport,voice,12:00-21:00,Office,Working
2026-07-06,A1767,TechSupport,voice,23:00-08:00,WFH,Working
2026-07-06,A1769,TechSupport,voice,07:00-16:00,Office,Working
2026-07-06,A1770,TechSupport,voice,12:00-21:00,Office,Working
2026-07-06,A1771,TechSupport,voice,16:00-01:00,Office,Working
2026-07-06,A1772,TechSupport,voice,23:00-08:00,Office,Working
2026-07-06,A1774,TechSupport,voice,07:00-16:00,Office,Working
2026-07-06,A1775,TechSupport,voice,12:00-21:00,WFH,Working
2026-07-06,A1776,TechSupport,voice,07:00-16:00,WFH,Working
2026-07-06,A1777,TechSupport,voice,07:00-16:00,WFH,Working
2026-07-06,A1778,TechSupport,voice,12:00-21:00,Office,Training
2026-07-06,A1779,TechSupport,voice,16:00-01:00,WFH,Working
2026-07-07,A1420,TechSupport,voice,07:00-16:00,Office,Working
2026-07-07,A1425,TechSupport,voice,16:00-01:00,WFH,Working
2026-07-07,A1426,TechSupport,voice,07:00-16:00,WFH,Working
2026-07-07,A1427,TechSupport,voice,07:00-16:00,Office,Working
2026-07-07,A1429,TechSupport,voice,07:00-16:00,WFH,Leave
2026-07-07,A1430,TechSupport,voice,07:00-16:00,Office,Working
2026-07-07,A1432,TechSupport,voice,07:00-16:00,Office,Working
2026-07-07,A1433,TechSupport,voice,12:00-21:00,Office,Working
2026-07-07,A1434,TechSupport,voice,23:00-08:00,Office,Working
2026-07-07,A1436,TechSupport,voice,12:00-21:00,Office,Working
2026-07-07,A1437,TechSupport,voice,16:00-01:00,Office,Working
2026-07-07,A1439,TechSupport,voice,16:00-01:00,Office,Working
2026-07-07,A1440,TechSupport,voice,16:00-01:00,WFH,Working
2026-07-07,A1441,TechSupport,voice,16:00-01:00,Office,Working
2026-07-07,A1442,TechSupport,voice,16:00-01:00,Office,Working
2026-07-07,A1445,TechSupport,voice,16:00-01:00,Office,Working
2026-07-07,A1447,TechSupport,voice,16:00-01:00,Office,Working
2026-07-07,A1448,TechSupport,voice,16:00-01:00,Office,Working
2026-07-07,A1449,TechSupport,voice,07:00-16:00,Office,Working
2026-07-07,A1450,TechSupport,voice,23:00-08:00,Office,Working
